listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
29628,"Comfortable, Sunny Room",Private room in condo,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-29628/original/f3e4fff8-817f-447b-a5c5-a615f6d610c0.jpg,22,127608,Chris,"","",true,40.6829,-73.9638,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Elevator,Free street parking,Laundromat nearby,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Rice maker,Bathtub,Blender,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Toaster",true,3,Moderate,USD,50,0,482,4.95,4.9,5.0,4.9,5.0,4.9,4.9,47305.0,47305.0,151.3,151.3,0.855,0.867,129.6,129.6,131.4,131.4,312,5,53,365,12292.0,12292.0,164.3,164.3,0.833,0.882,136.6,136.6,144.6,144.6,75,5,15,90
31994,Room with En Suite Bathroom & Deck,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/619793/f15e3181_original.jpg,16,137814,Waldemar,"","",false,40.6882,-73.9638,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Paid parking off premises,Smoking allowed,Hot water,Body soap,Bed linens,Free street parking,Microwave,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Bathtub",true,2,Moderate,USD,0,55,614,4.54,4.7,4.8,4.5,4.8,4.8,4.6,32332.0,32332.0,126.5,126.5,0.693,0.0,88.6,88.6,0.0,0.0,253,0,112,365,8951.0,8951.0,130.5,130.5,0.756,0.0,99.5,99.5,0.0,0.0,68,0,22,90
33009,Retreat in Williamsburg,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3444595/0e8dfd7f_original.jpg,16,143027,Ming,"","",true,40.7151,-73.9590,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Free street parking,Cleaning products,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Shower gel,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,65,0,299,4.96,5.0,5.0,5.0,5.0,5.0,4.9,25561.0,25561.0,203.1,203.1,0.345,0.496,70.0,70.0,100.6,100.6,126,111,239,365,620.0,620.0,197.6,197.6,0.033,0.103,6.9,6.9,21.4,21.4,3,61,87,90
34760,"Sunny Room, Historical Brooklyn Brownstone 30-days",Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/18669066/0fdcdaa5_original.jpg,10,149929,Obed,"","",true,40.6910,-73.9738,1,1,1,2.0,false,"Wifi,Air conditioning,Kitchen,Ceiling fan,Hot water,Mini fridge,Bed linens,Extra pillows and blankets,Free street parking,Refrigerator,Dishes and silverware,Heating,Cooking basics,Clothing storage,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,79,0,39,5.0,5.0,5.0,5.0,5.0,4.9,5.0,12051.0,12051.0,77.0,77.0,0.43,0.458,33.0,33.0,35.1,35.1,157,22,208,365,4282.0,4282.0,79.2,79.2,0.6,0.701,47.6,47.6,55.6,55.6,54,13,36,90
38663,Luxury Brownstone in Boerum Hill,Entire home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-38663/original/496f81f2-1443-4cc5-b90c-d8dedecbf42f.jpeg,30,165789,Sarah,277882150,Josh,false,40.6844,-73.9807,,5,5,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Ceiling fan,Record player,Conditioner,Free street parking,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Baby safety gates,Children’s books and toys,Blender,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Toaster",false,30,Strict,USD,400,0,43,4.7,4.8,4.9,4.5,4.9,4.9,4.6,11496.0,11496.0,895.1,895.1,0.036,0.041,31.5,31.5,36.0,36.0,13,46,352,365,0.0,0.0,871.1,871.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
38833,Spectacular West Harlem Garden Apt,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/d621ba91-25ac-4ee2-b27e-052063058b8d.jpg,21,166532,Matthew,"","",true,40.8181,-73.9467,2,1,1,1.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Ceiling fan,Free street parking,Outdoor furniture,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Hot water,Mosquito net,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Fire pit,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Dining table,Baking sheet",false,3,Firm,USD,0,0,263,4.84,4.9,5.0,4.5,5.0,4.8,4.8,66705.0,66705.0,240.9,240.9,0.759,0.0,182.8,182.8,0.0,0.0,277,0,88,365,18660.0,18660.0,287.6,287.6,0.711,0.0,207.3,207.3,0.0,0.0,64,0,26,90
39282,“Work-from-home” from OUR home.,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/2dbc295d-874c-4d39-bbc8-a206b6f00daf.jpg,14,168525,Gustavo,350564,Holly,true,40.7107,-73.9509,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Free street parking,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Luggage dropoff allowed,Essentials,Long term stays allowed,Hangers,Hair dryer,Iron,Dedicated workspace,Baking sheet,Freezer,Rice maker",false,4,Firm,USD,0,25,282,4.83,4.8,4.9,4.6,4.9,4.8,4.8,46719.0,46719.0,173.9,173.9,0.732,0.824,128.0,128.0,144.2,144.2,267,41,98,365,6025.0,6025.0,182.7,182.7,0.356,0.653,66.9,66.9,123.0,123.0,32,41,58,90
39593,A lovely room w/ a Manhattan view,Private room in condo,private_room,https://a0.muscache.com/im/pictures/0b9110f7-3b24-47aa-88d6-a65e2dc56751.jpg,30,110506,Myung,"","",false,40.7452,-73.9232,1,1,1,1.0,false,"Blender,Wifi,Air conditioning,Kitchen,Room-darkening shades,Hot water kettle,Portable fans,Hot water,Elevator,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Clothing storage,Stove,Wine glasses,Smoke alarm,Essentials,Long term stays allowed,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Freezer,Toaster,Bathtub",false,31,Super Strict 60 Days,USD,65,0,36,4.9,4.9,5.0,4.9,4.9,4.8,4.9,11788.0,11788.0,73.2,73.2,0.436,0.874,32.3,32.3,64.8,64.8,159,183,206,365,1590.0,1590.0,81.5,81.5,0.211,0.5,17.7,17.7,41.8,41.8,19,52,71,90
42300,Beautiful Lower East Side Loft,Entire loft,entire_home,https://a0.muscache.com/im/pictures/0e285e13-ee14-4c03-851b-d961f14a9405.jpg,20,184755,Koray,"","",false,40.7199,-73.9917,5,3,4,2.0,false,"TV,Wifi,Air conditioning,Kitchen,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,0,0,70,4.8,4.7,4.8,4.7,4.9,4.6,4.6,23043.0,23043.0,735.6,735.6,0.082,0.968,63.1,63.1,743.3,743.3,30,334,335,365,0.0,0.0,678.4,678.4,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
43105,Studio 3 blocks from Empire State Building,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-43105/original/c82d4960-b655-4ff8-8e1d-858e65225c19.jpeg,11,188082,Thomas,"","",false,40.7449,-73.9850,2,1,1,1.0,false,"TV,Cable TV,Smoke alarm,BBQ grill,Wifi,Carbon monoxide alarm,Air conditioning,Fire extinguisher,Kitchen,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor furniture,Private entrance,Heating",false,30,Firm,USD,200,0,4,5.0,5.0,4.8,5.0,5.0,5.0,5.0,2451.0,2451.0,182.5,182.5,0.036,0.051,6.7,6.7,9.6,9.6,13,109,352,365,2451.0,2451.0,185.8,185.8,0.144,0.0,27.2,27.2,0.0,0.0,13,0,77,90
44973,Creative South Williamsburg Studio,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/013cfff6-ea7a-4113-b20f-a02a00885167.jpg,6,198411,Anastasia,"","",false,40.7089,-73.9523,2,,,1.0,false,"Wifi,Air conditioning,Kitchen,Pets allowed,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hair dryer,Iron,Dedicated workspace",false,30,Strict,USD,125,0,125,4.64,4.8,4.9,4.7,4.9,4.5,4.7,4410.0,4410.0,113.7,113.7,0.104,0.143,12.1,12.1,16.6,16.6,38,99,327,365,0.0,0.0,106.1,106.1,0.0,0.0,0.0,0.0,0.0,0.0,0,44,90,90
45936,Couldn't Be Closer To Columbia Uni,Private room in bed and breakfast,private_room,https://a0.muscache.com/im/pictures/734077/dd2390c6_original.jpg,30,867225,Rahul,"","",true,40.8063,-73.9598,,,1,0.0,false,"TV,Washer,Cable TV,Dryer,Wifi,Air conditioning,Kitchen,Breakfast,Elevator,Heating",false,31,Strict,USD,0,35,137,4.67,4.6,4.9,4.5,4.9,4.9,4.6,7715.0,7715.0,79.4,79.4,0.277,0.447,21.1,21.1,34.1,34.1,101,139,264,365,3277.0,3277.0,72.1,72.1,0.511,0.0,36.4,36.4,0.0,0.0,46,0,44,90
46911,Large Room pr/h Br/St in Park Slope,Private room in home,private_room,https://a0.muscache.com/im/pictures/513527/7f01d44b_original.jpg,19,210746,Kathleen R,"","",true,40.6801,-73.9746,,,1,0.0,false,"TV,Air conditioning,Kitchen,Room-darkening shades,Hot water kettle,Hot water,Conditioner,Mini fridge,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Wine glasses,Dryer,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Iron,Dedicated workspace,Toaster",false,30,Strict,USD,0,30,76,4.73,4.8,4.8,4.5,4.9,4.8,4.7,18437.0,18437.0,101.3,101.3,0.526,0.573,50.5,50.5,55.0,55.0,192,30,173,365,6310.0,6310.0,83.3,83.3,0.833,0.0,70.1,70.1,0.0,0.0,75,0,15,90
49048,Dreamy Loft Style w own bathroom,Private room in home,private_room,https://a0.muscache.com/im/pictures/hosting/Hosting-49048/original/99932186-2286-488a-af1f-019ce7cc36d9.jpeg,15,35935,Angela,"","",true,40.6829,-73.9570,,,2,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace,Baking sheet,Toaster,Bathtub",false,30,Strict,USD,0,5,30,4.48,4.4,4.3,4.3,4.4,4.5,4.3,10134.0,10134.0,94.1,94.1,0.318,0.682,27.8,27.8,59.6,59.6,116,195,249,365,5908.0,5908.0,81.9,81.9,0.8,0.0,65.6,65.6,0.0,0.0,72,0,18,90
52689,"Private, sunny two-bedroom near subway & shops",Private room in townhouse,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-52689/original/2ff83994-7e2e-46d0-a134-91a0405eab2e.jpeg,24,244071,Litza,"","",true,40.7787,-73.9065,,2,2,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Hot water kettle,Books and reading material,Ceiling fan,Conditioner,Free street parking,Cleaning products,Heating,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sound system,Bathtub,Baby bath,High chair,Children’s books and toys,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Luggage dropoff allowed,Long term stays allowed,Baking sheet,Toaster",false,4,Flexible,USD,0,0,122,4.97,5.0,5.0,4.9,5.0,4.9,4.9,57729.0,57729.0,199.6,199.6,0.792,0.0,158.2,158.2,0.0,0.0,289,0,76,365,11813.0,11813.0,212.7,212.7,0.622,0.0,131.3,131.3,0.0,0.0,56,0,34,90
54508,S/Rm Br/st  PSlope great for  Med/Stu,Private room in guest suite,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-54508/original/da110be2-69d7-44c4-a146-6d7cf3f1a336.jpeg,16,210746,Kathleen R,"","",true,40.6790,-73.9741,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Hot water,Body soap,Conditioner,Mini fridge,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Wine glasses,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Toaster",false,3,Flexible,USD,50,30,213,4.79,4.9,5.0,4.7,4.9,5.0,4.8,30646.0,30646.0,104.7,104.7,0.803,0.825,84.0,84.0,86.3,86.3,293,10,72,365,7588.0,7588.0,110.1,110.1,0.778,0.875,84.3,84.3,94.8,94.8,70,10,20,90
54544,City Room - Private Penthouse Apt.,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/fee52aea-72b6-4ced-950c-943d04275301.jpg,20,256161,Wayne,"","",false,40.8118,-73.9463,5,1,4,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Paid parking off premises,Children’s dinnerware,Hot water,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Single level home,Smoke alarm,BBQ grill,Carbon monoxide alarm,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outlet covers,Bathtub",false,30,Moderate,USD,0,0,144,4.66,4.7,4.5,4.6,4.5,4.5,4.7,4249.0,4249.0,116.9,116.9,0.093,0.102,11.6,11.6,12.8,12.8,34,32,331,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
54860,Bedroom in my apartment with a private bathroom.,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/f8f18e94-4758-4e49-8aed-8964b3a8e481.jpg,17,258164,Jenny,"","",false,40.7993,-73.9424,,,1,0.0,false,"Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,Fire extinguisher,Luggage dropoff allowed,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Private entrance,Microwave,Refrigerator,Dishes and silverware,Heating",false,30,Moderate,USD,1313,0,305,4.87,4.9,5.0,4.9,4.9,4.5,4.8,11379.0,11379.0,117.6,117.6,0.293,0.333,31.2,31.2,35.4,35.4,107,44,258,365,6423.0,6423.0,94.1,94.1,0.756,0.0,71.4,71.4,0.0,0.0,68,0,22,90
55959,Work From Our Home w/ Loft,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-55959/original/ab7c33ad-5c8c-47e8-8864-bba8d9b4d351.jpeg,18,168525,Gustavo,"","",true,40.7107,-73.9509,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water,Free street parking,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Hair dryer,Dedicated workspace",false,4,Firm,USD,55,0,125,4.86,4.9,4.9,4.7,4.9,4.9,4.8,61519.0,61519.0,194.5,194.5,0.871,0.0,168.5,168.5,0.0,0.0,318,0,47,365,12626.0,12626.0,204.3,204.3,0.689,0.0,140.3,140.3,0.0,0.0,62,0,28,90
56859,City Room - Private & Comfy Bedroom,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/64961427/6a12f5ba_original.jpg,20,256161,Wayne,"","",false,40.8120,-73.9445,,,1,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Ceiling fan,Conditioner,Mini fridge,Free street parking,Laundromat nearby,Outdoor furniture,Cleaning products,Heating,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Baby bath,High chair,Blender,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",false,30,Firm,USD,0,0,271,4.66,4.7,4.7,4.6,4.7,4.5,4.7,859.0,859.0,74.2,74.2,0.033,0.0,2.4,2.4,0.0,0.0,12,0,353,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
57166,Elegant NYC Pad,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/da53d511-5fa3-41f4-9ac5-c1b0a3459482.jpg,18,272006,Vasili,"","",true,40.7725,-73.9061,3,1,2,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Books and reading material,Hot water,Body soap,Bed linens,Extra pillows and blankets,Laundromat nearby,Outdoor furniture,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,BBQ grill,Shower gel,Backyard,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hangers,Dining table,Hair dryer,Iron,Outdoor dining area,Freezer,Private entrance,Toaster,Outlet covers",false,30,Firm,USD,130,0,167,4.88,4.9,4.9,4.9,4.9,4.9,4.8,28280.0,28280.0,124.2,124.2,0.641,0.76,77.5,77.5,91.8,91.8,234,57,131,365,6292.0,6292.0,118.7,118.7,0.589,0.841,69.9,69.9,99.9,99.9,53,27,37,90
57874,The Brownstone-Luxury 1 Bd Apt/NYC,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-57874/original/3225db42-05af-4e91-9e9b-533d2bd4c1b9.jpeg,12,276291,Simon,"","",true,40.8075,-73.9408,2,1,1,1.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Hot water,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,30,Strict,USD,120,0,392,4.88,4.9,4.9,5.0,4.9,4.6,4.8,26413.0,26413.0,124.1,124.1,0.578,0.805,72.4,72.4,100.8,100.8,211,103,154,365,0.0,0.0,122.9,122.9,0.0,0.0,0.0,0.0,0.0,0.0,0,65,90,90
58059,Traveling Nurses and Medical Professionals,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/65745077/052f5674_original.jpg,38,277379,Agnes,"","",true,40.8238,-73.9444,,,1,0.0,false,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Paid parking off premises,Pets allowed,Elevator,Free street parking,Heating,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outlet covers,Window guards,Babysitter recommendations,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Luggage dropoff allowed,Cleaning before checkout,Baking sheet",false,30,Firm,USD,75,0,686,4.71,4.7,4.8,4.7,4.8,4.6,4.7,3523.0,3523.0,46.6,46.6,0.208,0.894,9.7,9.7,41.4,41.4,76,280,289,365,0.0,0.0,45.2,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0,83,90,90
60666,City Room - Private Luxury Suite,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/1a14f599-1e9c-4d99-925d-32771bf06f13.jpg,16,256161,Wayne,"","",false,40.8101,-73.9456,,,2,0.0,false,"TV,Wifi,Air conditioning,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Ceiling fan,Conditioner,Laundromat nearby,Outdoor furniture,Cleaning products,Heating,Clothing storage,Wine glasses,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Outlet covers,High chair,Baby safety gates,Blender,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",false,30,Firm,USD,0,0,283,4.72,4.8,4.7,4.7,4.7,4.5,4.7,4578.0,4578.0,100.6,100.6,0.123,0.149,12.5,12.5,15.2,15.2,45,63,320,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
63610,Dominique's mini guest suite w/private bath* Metro,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/78b3064e-40e6-4617-b5dd-f60a7354c2a1.jpg,21,310670,Vie,"","",true,40.8810,-73.8351,,,1,0.0,false,"TV,Wifi,Air conditioning,Free parking on premises,Hot water kettle,Ceiling fan,Hot water,Body soap,Conditioner,Mini fridge,Bed linens,Extra pillows and blankets,Free street parking,Laundromat nearby,Outdoor furniture,Microwave,Cleaning products,Coffee maker,Refrigerator,Dishes and silverware,Heating,Coffee,Clothing storage,Smoke alarm,Shower gel,Carbon monoxide alarm,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Dining table,Hair dryer,Iron,Dedicated workspace",false,30,Moderate,USD,65,0,57,4.93,4.9,5.0,4.9,5.0,4.7,4.7,2525.0,2525.0,98.2,98.2,0.066,0.0,6.9,6.9,0.0,0.0,24,0,341,365,455.0,455.0,76.2,76.2,0.067,0.0,5.1,5.1,0.0,0.0,6,0,84,90
64314,cozy bedroom in lovely garden apt,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/e358aa98-86a1-4a3e-ac24-81b1d5bfae4d.jpg,14,314256,Debbie,"","",false,40.6763,-73.9514,,,1,0.0,false,"TV,Cable TV,Smoke alarm,Wifi,Kitchen,Heating,Dedicated workspace",true,30,Moderate,USD,0,0,46,4.82,4.9,4.9,4.9,4.8,4.4,4.8,847.0,847.0,77.6,77.6,0.027,0.217,2.3,2.3,18.4,18.4,10,319,355,365,0.0,0.0,66.9,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0,88,90,90
64365,Crown Heights Garden Apt.,Private room in home,private_room,https://a0.muscache.com/im/pictures/410472/2c4c1639_original.jpg,8,314582,Anthony,"","",true,40.6758,-73.9507,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Iron,Dedicated workspace,Coffee maker,Refrigerator,Dishes and silverware,Heating",false,30,Strict,USD,0,30,257,4.79,4.8,4.8,4.8,4.7,4.5,4.8,6948.0,6948.0,68.4,68.4,0.266,0.574,19.0,19.0,41.1,41.1,97,196,268,365,0.0,0.0,64.8,64.8,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
