listing_id,date,num_reviews,reviewers
5671613,2025-06-01,5,"88452526,540818253,19176818,455966749,567004522"
5671613,2025-05-01,6,"92334892,671964567,458639578,188605693,215700878,169909407"
5671613,2025-02-01,2,"459138625,679439607"
1876510,2024-11-01,3,"4127879,6616877,192980228"
4058460,2025-02-01,1,91320804
1876510,2025-07-01,4,"1880038,448910561,72176625,157735158"
6014387,2025-02-01,1,59259427
1886850,2025-04-01,1,668846546
2380048,2024-11-01,1,4375970
6078984,2025-04-01,1,47462044
6078984,2024-11-01,1,36192770
1886850,2025-01-01,1,78609627
1876510,2024-10-01,2,"382842880,183633982"
6078984,2025-06-01,1,1976624
1876510,2024-09-01,3,"213399258,35331837,54798613"
1560504,2025-01-01,1,172845088
6078984,2025-05-01,3,"404545977,683460771,13047472"
6078984,2025-07-01,3,"451326628,465176358,407388700"
1668445,2025-01-01,1,522617798
1876510,2025-08-01,3,"716157,101084434,257176853"
2380048,2025-07-01,1,258056308
1876510,2025-02-01,3,"421920574,255565213,8903844"
1668445,2025-06-01,1,216716405
6014387,2025-03-01,1,563583565
6078984,2024-10-01,2,"7087086,242122196"
6014387,2025-07-01,3,"13959079,54771377,15685099"
1876510,2025-05-01,2,"68628667,505519863"
2380048,2025-06-01,2,"7495028,86159636"
6014387,2024-11-01,2,"526169267,28462182"
473827,2024-11-01,1,20650271
1876510,2025-06-01,3,"218138380,18587133,650480890"
6014387,2024-09-01,2,"18210371,155359"
6078984,2025-08-01,4,"50743106,162073650,5841121,385467791"
1876510,2024-12-01,2,"463980045,305747483"
1876510,2025-03-01,2,"502936020,209822516"
6014387,2024-12-01,1,24525126
5025880,2025-04-01,5,"591956662,174310067,664555027,508325332,331523958"
756619,2025-06-01,5,"203394690,474741021,33809810,60569593,47670247"
756619,2025-02-01,1,591257949
1651958,2025-04-01,1,549044761
26654,2024-10-01,1,495818459
573892,2024-10-01,1,585980919
4069551,2025-05-01,1,507436355
5025880,2024-10-01,1,25794328
5509560,2024-11-01,5,"6581323,28998653,107314698,554680757,1149207"
756619,2025-01-01,1,169240605
573892,2025-03-01,1,63307705
1651958,2025-03-01,1,445359807
26654,2024-12-01,1,225023216
4490925,2025-04-01,7,"43858492,44238031,172476789,8332184,27779489,519311417,177408376"
5025880,2024-09-01,5,"478727938,88983739,380985700,150879567,393763635"
4490925,2025-03-01,1,461848141
5025880,2025-01-01,5,"668307890,145695826,409078549,671053126,552258430"
5025880,2024-12-01,6,"279596160,217146016,320795335,3496024,409078549,460034080"
5025880,2025-07-01,3,"123653095,409078549,30861023"
4490925,2025-05-01,13,"541985631,397980264,4564909,68912955,219235983,82493676,292738927,197077975,326062744,146641921,131941973,26875617,50311386"
5025880,2024-11-01,5,"427119250,409078549,63644314,593368111,561979900"
5509560,2025-07-01,1,226564256
5509560,2025-04-01,2,"26545634,590834678"
5025880,2025-03-01,3,"677727527,120943341,409078549"
5509560,2024-09-01,3,"133048286,108275153,254934665"
1651958,2025-07-01,2,"345983376,465959375"
5025880,2025-02-01,3,"47481828,52012740,664308211"
5025880,2025-05-01,6,"577020805,655390660,453997233,360831618,179452653,204027715"
4490925,2025-02-01,2,"508516228,377656477"
756619,2024-11-01,1,43604874
5653187,2024-11-01,1,271373944
5025880,2025-06-01,9,"686475400,692889242,491163926,699399210,697511877,258570130,692697508,476817421,446928804"
1651958,2024-12-01,2,"666883135,667951897"
4490925,2025-06-01,4,"6438744,80544199,414116775,667949658"
5509560,2025-06-01,2,"345197028,96462485"
5509560,2024-10-01,5,"180820207,8736491,40144948,493658816,264611201"
756619,2025-08-01,3,"35081241,462372089,302151378"
5509560,2025-03-01,1,211162479
5509560,2025-05-01,2,"63887522,496824291"
26654,2025-02-01,1,114514079
573892,2024-11-01,1,74493775
1651958,2025-01-01,2,"207022717,29632158"
756619,2025-05-01,3,"26165974,9459603,576589629"
5509560,2025-08-01,3,"459152962,6238594,360549736"
5025880,2025-08-01,6,"260668688,132475520,116382865,710051486,539964477,410323648"
5653187,2025-03-01,1,543026818
756619,2024-12-01,1,91018659
5509560,2025-02-01,1,58385829
756619,2025-07-01,2,"11994150,91743418"
5286926,2025-04-01,1,284275319
5286926,2025-08-01,1,195239555
1785285,2025-04-01,1,65197261
3924298,2024-10-01,2,"232289137,654289409"
5286926,2024-12-01,2,"154803567,333057470"
5286926,2025-07-01,3,"265520167,496669584,698371549"
2785516,2025-04-01,1,62301944
2124858,2025-07-01,5,"56244366,443288852,59029771,112291873,21250613"
2124858,2025-02-01,2,"249582175,141864844"
1785285,2024-11-01,1,26564723
3924298,2024-09-01,4,"393711643,49283804,151441756,233067403"
2124858,2024-10-01,1,592370420
5286926,2024-11-01,1,258892985
2124858,2025-06-01,9,"65822531,165661155,232556183,14519227,4857909,277181879,570533035,13758865,489777692"
66856,2024-10-01,1,270770444
5286926,2025-01-01,1,31725937
2124858,2024-11-01,5,"658445675,48230484,181111474,15850124,151963441"
2124858,2024-12-01,2,"100935605,581351128"
3924298,2025-04-01,1,459605666
1937092,2024-09-01,1,446578537
526705,2024-11-01,1,23629355
1937092,2025-06-01,1,1651910
2124858,2025-05-01,6,"186791693,174360796,225501069,442853050,1288006,697830595"
526705,2025-01-01,1,19680054
3924298,2024-11-01,3,"139925319,472117524,403355580"
2124858,2025-04-01,1,46211396
5286926,2025-05-01,2,"432704924,173673325"
526705,2025-07-01,1,33606492
4603634,2024-12-01,1,69678950
2124858,2024-09-01,4,"191552589,540902397,257020157,297537892"
1937092,2024-12-01,1,9485679
3924298,2024-12-01,2,"324143844,175782915"
2124858,2025-03-01,3,"401953315,44354384,680132948"
3924719,2025-06-01,2,"472562017,125694610"
923427,2025-03-01,3,"47103725,71988112,436439756"
923427,2025-06-01,2,"590663049,406406280"
3924719,2025-04-01,4,"259277639,288666368,585203242,152194946"
2618025,2024-11-01,1,149216309
119441,2024-10-01,1,345714671
3425643,2025-05-01,1,23853888
923427,2024-11-01,1,70226920
3924719,2024-10-01,1,572171904
923427,2025-07-01,2,"2014669,128698106"
224775,2025-04-01,1,114317701
3924719,2025-01-01,1,324753128
3924719,2025-05-01,6,"182445135,147286381,664579043,689261724,525852201,168335"
923427,2024-12-01,1,584326177
923427,2025-04-01,6,"687668779,511881050,215715654,680299585,565580592,43096129"
3924719,2025-02-01,1,43263044
923427,2025-05-01,4,"18578475,189265215,359977042,692265744"
923427,2025-01-01,2,"436607360,12305385"
923427,2025-08-01,2,"128066818,417501934"
3425643,2024-10-01,1,408576632
923427,2024-10-01,1,66086525
3924719,2024-12-01,2,"96277446,56525297"
3924719,2025-03-01,1,212986163
3924719,2024-09-01,2,"93150704,160740004"
3425643,2025-02-01,1,6001122
923427,2025-02-01,1,465789615
5498767,2024-09-01,2,"14012956,357035105"
239449,2025-06-01,2,"268174241,114879411"
232794,2025-04-01,1,684399563
5498767,2025-07-01,3,"462068484,207888249,707542357"
5498767,2025-05-01,1,593879818
5498767,2024-12-01,4,"325105303,183414132,486844223,278049100"
239449,2025-04-01,1,262543580
1844121,2025-07-01,2,"44544453,198637004"
4671883,2025-06-01,2,"507512,224862525"
4671883,2025-04-01,1,140549692
4882336,2025-07-01,1,129957810
5498767,2025-02-01,3,"150541716,216772595,138580084"
4671883,2024-12-01,1,657568938
5498767,2025-03-01,2,"233943638,659474535"
4671883,2025-05-01,1,509232361
5498767,2025-06-01,4,"593879818,165040150,596620870,49302427"
232794,2025-01-01,1,38493514
4571957,2024-09-01,2,"124763340,226914283"
5498767,2025-04-01,1,484246347
1844121,2025-03-01,1,37939589
5498767,2025-01-01,2,"290252154,290252154"
5498767,2024-11-01,3,"212161471,177563085,51528776"
4882336,2025-03-01,2,"372591694,296898947"
5498767,2024-10-01,1,362812223
4882336,2025-01-01,1,180363472
4671883,2025-07-01,1,252187811
1844121,2025-04-01,2,"25163922,688989675"
4671883,2024-09-01,1,380891218
1844121,2025-05-01,3,"148992350,690775180,182409882"
6032221,2025-08-01,1,135016172
4297755,2025-08-01,1,5773655
3922966,2024-12-01,1,129699405
4297755,2024-11-01,3,"65655955,95930218,390528093"
4297755,2025-04-01,1,37942911
4297755,2024-10-01,3,"362419724,10384291,256661204"
4297755,2025-06-01,2,"30972601,541480593"
5746615,2025-01-01,2,"47928901,174273377"
3922966,2025-03-01,1,83861416
1638995,2024-12-01,1,20370998
4297755,2024-09-01,3,"8804049,205418,66378587"
3922966,2024-11-01,1,382912597
5746615,2024-11-01,3,"33577865,42382214,153302569"
4297755,2025-07-01,1,17972277
2666562,2025-07-01,4,"123653095,123653095,495857088,503452794"
2666562,2025-06-01,7,"261168288,70383002,695401114,472830201,699379187,56539600,301398121"
2666562,2025-02-01,2,"662379365,240519398"
2666562,2024-09-01,5,"270040743,492848782,348233824,42842307,466816823"
2666562,2025-03-01,6,"13278852,563700830,240599560,305101267,557153954,415716581"
96336,2024-11-01,2,"148464430,90637631"
2666562,2024-12-01,6,"510935961,538740791,656993296,87603784,82944882,123653095"
96336,2025-07-01,1,349893297
1223097,2025-08-01,1,215401413
2666562,2025-04-01,3,"123653095,594528659,185566390"
2516271,2024-11-01,1,70058630
96336,2025-06-01,3,"195863198,486496851,49835562"
96336,2025-05-01,2,"55552799,119937706"
2516271,2025-07-01,1,333902746
2516271,2024-09-01,3,"555612357,563612851,131793075"
2666562,2024-10-01,2,"652846073,42842307"
2516271,2025-05-01,1,166644805
2516271,2025-06-01,2,"408541061,68639827"
2666562,2024-11-01,5,"42078644,2476761,232327,87603784,6127955"
1223097,2024-11-01,1,24763430
2666562,2025-01-01,4,"401694164,482955894,160493940,672607177"
96336,2024-09-01,2,"32973495,31370423"
2516271,2024-10-01,1,443362460
96336,2025-04-01,2,"6508788,56973036"
2666562,2025-05-01,5,"489624528,136713679,472628251,14597880,415919738"
959676,2024-10-01,1,48832419
3663617,2024-11-01,6,"337741692,157682023,18950547,178150470,652425814,526573023"
771141,2025-04-01,1,368093427
2226745,2025-03-01,1,242598805
4379539,2025-04-01,1,151881696
4808701,2024-11-01,2,"98293613,33574418"
4379539,2025-05-01,2,"594872611,62783949"
840608,2025-03-01,1,296245864
4808701,2025-06-01,1,297552991
959676,2025-03-01,1,203835406
959676,2025-06-01,1,65520717
3663617,2025-03-01,3,"539816995,65759924,410390640"
4379539,2025-06-01,3,"127413026,517572026,48091823"
5708517,2024-11-01,1,364358229
959676,2024-12-01,1,71387543
4808701,2025-08-01,2,"537909002,271849728"
3663617,2025-05-01,4,"35095234,210216137,651194110,509961208"
4775138,2025-06-01,1,27180733
4379539,2024-12-01,1,33771743
3663617,2024-10-01,2,"4350964,596070093"
4661866,2025-04-01,1,181324959
3663617,2025-04-01,3,"95778734,652969899,539773771"
840608,2025-05-01,1,10489917
3663617,2025-06-01,3,"465593863,679408025,215898880"
4379539,2024-10-01,2,"8173500,15892697"
3663617,2025-08-01,2,"712171193,139458321"
4379539,2024-09-01,2,"106406,257135275"
4379539,2025-02-01,1,168708758
4379539,2024-11-01,1,60503594
4661866,2025-05-01,1,495980943
4379539,2025-03-01,2,"677413534,680927461"
4808701,2024-12-01,1,209179951
3663617,2024-12-01,1,178978245
3663617,2024-09-01,5,"96692916,235951235,418490465,474362973,186308874"
959676,2024-09-01,1,18765119
4775138,2024-12-01,1,223308524
3663617,2025-07-01,3,"55220369,157004872,430647100"
4775138,2025-02-01,1,287127779
4808701,2025-03-01,1,370162163
4808701,2025-07-01,1,16149930
4808701,2024-09-01,2,"36667602,44789951"
4808701,2025-05-01,1,25017893
3663617,2025-02-01,1,180775466
818228,2024-09-01,13,"141337542,56492844,383263552,80757827,185699520,597867126,323603757,92696321,252752405,44926658,60145321,429011132,434166964"
818228,2024-11-01,10,"20977135,36948389,232671956,31716846,199612085,33638174,503216899,529700405,400480263,138209217"
4983319,2024-11-01,1,366607123
1668582,2025-07-01,1,672886046
818228,2024-12-01,6,"468659615,53547304,144478737,56525297,1024509,247640253"
818228,2025-08-01,2,"111021472,707654873"
4887279,2024-11-01,1,658529300
1646214,2024-11-01,1,83624063
818228,2025-01-01,6,"415071830,537216522,354266263,478729995,142166375,488908527"
4983319,2024-12-01,1,210672066
818228,2025-02-01,9,"363415546,566098761,142336312,6056109,137796824,38707681,457954294,680586066,482695803"
5516946,2024-12-01,1,39185284
818228,2025-06-01,10,"109549823,12254084,64030249,327215988,3841412,302502222,486066058,14031460,170498135,444261035"
4887279,2024-10-01,2,"28316721,2479244"
533659,2024-11-01,1,233540646
5516946,2025-06-01,2,"55009469,19929682"
818228,2025-04-01,17,"15500606,31082804,288892,14504665,9706559,688731000,387295140,682997015,61009778,38163866,199542451,6030112,25429045,458229591,121658730,530445779,44117766"
4887279,2024-09-01,3,"36929109,58844077,214430588"
1035534,2024-10-01,1,202037904
818228,2025-07-01,12,"557359642,198511614,3907120,112874489,128622784,25714,150675378,205617911,22934165,982492,41260743,269650967"
818228,2025-03-01,10,"178529995,444027982,22365396,419245565,180414431,448833286,461371406,590063041,230014926,416376218"
818228,2025-05-01,9,"6691475,51619413,510257753,361133248,12254084,268186731,151913254,140152328,308743113"
1668582,2025-04-01,1,55540792
818228,2024-10-01,7,"83082809,267702657,51230271,18418386,6184791,64197242,114080766"
533659,2024-10-01,1,360779997
533659,2024-09-01,2,"18066568,382640137"
2721128,2025-01-01,1,20218549
5923285,2025-05-01,1,545087673
516823,2025-07-01,1,80858348
985003,2025-05-01,1,17580908
2906218,2024-10-01,1,35662800
4975152,2024-11-01,1,289171171
2906218,2024-12-01,1,580825879
516823,2024-10-01,1,303165890
2988248,2024-09-01,1,265911672
985003,2025-04-01,1,561510378
2736265,2024-09-01,1,497705764
820177,2025-01-01,1,553524494
3667589,2024-09-01,1,154411658
3667589,2024-11-01,1,265680484
5524058,2024-10-01,1,434848878
5003079,2025-04-01,2,"408317920,541305072"
196584,2025-08-01,1,86339667
5003079,2024-12-01,4,"56627518,22015082,15870818,207621622"
196584,2025-06-01,1,522028735
3932510,2025-07-01,1,507271468
3932510,2024-11-01,1,64743773
196584,2024-12-01,1,153051913
1335133,2025-07-01,2,"264095761,471904091"
5524058,2025-04-01,2,"52115067,592802696"
196584,2025-04-01,1,500843207
954935,2024-12-01,1,38378379
3939840,2025-01-01,2,"49438706,49119438"
196584,2024-09-01,2,"148755449,67652116"
5003079,2025-01-01,1,673627094
5003079,2025-07-01,4,"161180953,560417627,490840451,66346089"
1335133,2025-06-01,3,"506281895,57629963,4940067"
954935,2025-01-01,1,528381172
5524058,2024-11-01,1,421176655
3939840,2024-11-01,4,"49119438,148889760,147262773,250948481"
5524058,2025-06-01,2,"175380843,37047254"
3932510,2024-10-01,1,593162484
196584,2025-07-01,1,149174963
5003079,2025-05-01,1,367606481
820177,2024-12-01,1,287016013
3932510,2025-06-01,1,19972099
5524058,2025-07-01,3,"420057643,705551219,110451390"
2274060,2024-10-01,1,25239491
5003079,2024-09-01,3,"25013266,569631463,21150886"
820177,2024-09-01,1,598663449
196584,2025-01-01,1,659144901
196584,2024-10-01,1,96633991
5003079,2024-10-01,3,"595442543,119735411,71957723"
5003079,2024-11-01,4,"439551848,51820898,464049647,264247555"
196584,2025-02-01,1,677545949
3939840,2024-10-01,4,"654507431,69855877,91356857,74833443"
3939840,2025-03-01,1,46578103
5003079,2025-06-01,3,"439312228,12254084,63669666"
3939840,2025-02-01,2,"63922472,208055594"
5003079,2025-03-01,2,"533961349,683142279"
5003079,2025-02-01,3,"18949582,33380391,152831670"
5524058,2025-05-01,1,45069707
1066718,2025-06-01,6,"338797666,23142664,435785952,39672128,236915537,49460438"
4267061,2024-12-01,1,5854234
1550882,2025-02-01,1,36914317
4073254,2024-09-01,1,91749460
1066718,2024-09-01,7,"132274491,2613488,466775512,30779036,97664644,52665482,281548128"
1066718,2024-11-01,6,"22958204,38192427,40306782,93146803,23912335,57488941"
1066718,2025-07-01,6,"41576612,116176536,497837061,546339874,18421177,339650927"
4267061,2024-10-01,1,60634608
4073254,2024-10-01,2,"134374846,122555209"
1550882,2025-03-01,1,36914317
1066718,2025-05-01,2,"585256396,12648789"
4040460,2025-04-01,1,437405660
3402217,2025-05-01,1,174634621
1066718,2024-12-01,3,"19758925,11266972,57488941"
4267061,2025-05-01,1,560093154
4040460,2024-09-01,1,219289325
1550882,2025-01-01,1,216423927
1066718,2024-10-01,7,"34784758,373855319,347989872,542637602,128148563,302747876,57488941"
1066718,2025-04-01,1,34480875
1066718,2025-02-01,1,479692195
3402217,2025-01-01,1,464631254
1066718,2025-03-01,1,157601078
5679255,2025-02-01,1,142350043
4846849,2025-05-01,1,31420257
1486931,2024-10-01,3,"65558365,49753186,514500109"
1631083,2025-05-01,1,100920555
1486931,2025-07-01,4,"31074697,372676809,145378571,551994"
5679255,2024-11-01,1,352416976
5679255,2025-03-01,1,33459700
5679255,2025-05-01,1,152124031
4846849,2025-03-01,1,598474862
5679255,2025-04-01,1,143283465
5942478,2025-06-01,1,149490591
4846849,2024-11-01,2,"249296016,59050504"
1486931,2024-11-01,1,137416374
1486931,2025-03-01,3,"89174738,668487781,12740827"
1486931,2025-06-01,5,"1821245,337741692,394990186,245225387,156482297"
1486931,2025-08-01,4,"260669825,6810496,225641705,68944877"
4846849,2024-12-01,2,"184161650,3901439"
1486931,2024-09-01,5,"108688664,264005312,503907112,94976910,475164203"
4846849,2024-10-01,2,"13218589,14683787"
5679255,2024-09-01,1,46575212
4846849,2024-09-01,3,"262187716,307827931,173721239"
1486931,2024-12-01,1,21805891
3832790,2025-02-01,1,180571862
3832790,2024-11-01,2,"239041826,565294560"
1161888,2025-06-01,1,161017981
1161888,2025-04-01,2,"24283258,61089734"
5559784,2025-04-01,1,185575301
3271579,2025-03-01,1,398087404
3832790,2025-06-01,3,"2930169,14859596,440876755"
2692019,2024-10-01,1,570197633
1631386,2025-05-01,10,"4298447,693349835,508904957,488908527,136253669,6247875,170940400,685782926,456427112,428556104"
3339294,2024-11-01,1,453407834
3271579,2025-06-01,2,"417530221,167825037"
1631386,2024-09-01,7,"295366966,161342023,651204536,168404959,254062568,6681870,36753712"
3271579,2024-11-01,2,"104339073,117815366"
3832790,2025-07-01,1,42611590
3271579,2025-02-01,1,98402831
3832790,2025-05-01,1,288713770
3271579,2024-09-01,1,90317402
1631386,2025-01-01,10,"336992214,527806569,415071830,546349450,164968017,415071830,532921038,4244600,67326921,266048671"
5559784,2024-09-01,2,"121580936,172192484"
5559784,2024-11-01,1,79316351
1631386,2024-12-01,2,"38582917,60136311"
1631386,2025-07-01,8,"7857023,11208478,89574,8973371,30004523,407977,578292514,38361090"
5559784,2025-08-01,2,"117577684,12971521"
5559784,2025-07-01,3,"25902761,2480636,118687716"
5559784,2025-03-01,2,"346713112,171146121"
1631386,2025-02-01,2,"67631820,462480859"
1631386,2025-08-01,4,"168957573,712750176,470200001,26278757"
1631386,2025-04-01,11,"72309338,43928264,595234156,445735502,672871758,689092046,206204854,412281285,485839388,541529964,179562332"
1631386,2025-06-01,11,"397166204,12217810,569560127,584130775,700388472,19435856,510369672,695954637,183627797,143178586,129469650"
2692019,2025-06-01,1,227882805
3271579,2024-10-01,3,"335791601,8832992,40887441"
1631386,2025-03-01,11,"201119076,95964359,316820715,982492,91904746,24746563,395876873,554982368,258641408,561127766,679902066"
5559784,2025-06-01,2,"152059959,396966505"
1161888,2024-11-01,1,32655751
2692019,2025-03-01,1,440207148
3832790,2024-10-01,1,109561997
1631386,2024-11-01,7,"123980254,88064875,210151699,459583696,23588758,187385068,72796182"
5559784,2025-05-01,1,307177554
1631386,2024-10-01,12,"91320000,537049133,85521772,3699702,139498078,255925720,98630055,396251081,143907186,167203771,105988708,118065160"
1652220,2025-01-01,1,20474560
2684516,2024-11-01,3,"182094310,197698783,30739778"
3870028,2025-04-01,3,"687853427,68309792,167374311"
5999578,2025-08-01,2,"42476133,446153612"
1652220,2024-10-01,1,584838332
1321398,2025-02-01,2,"3000085,278247668"
2684516,2025-03-01,2,"511791999,2377559"
1321398,2025-05-01,4,"59241115,32288102,361206459,287251413"
921532,2025-08-01,6,"352947413,455819320,234535177,417359089,206509093,713080529"
3870028,2025-07-01,2,"395092477,416673546"
921532,2024-11-01,7,"231538733,143920490,575631662,55570779,523163423,338216119,7393895"
4311914,2024-10-01,1,122187873
1321398,2024-09-01,1,497740588
5999578,2025-04-01,4,"553326796,43137922,404558438,7875089"
3870028,2024-11-01,3,"417890267,482144496,587941667"
1321398,2024-10-01,2,"134380024,67435934"
5999578,2025-05-01,2,"220472494,413559057"
5999578,2025-03-01,3,"19009863,12957849,4578165"
921532,2025-07-01,7,"670308211,95914761,20369661,377843325,138943661,34942620,505833984"
3947070,2024-09-01,2,"12219643,19782262"
1321398,2024-11-01,3,"131966234,360291697,588943046"
5999578,2025-06-01,4,"567677090,138618758,125035864,28383545"
5999578,2024-10-01,4,"208357347,29222469,182221645,597278849"
1001438,2025-02-01,1,597680200
921532,2025-04-01,4,"197357648,84430857,598686643,24244950"
5999578,2024-09-01,5,"35740191,92238681,272759784,515813637,46425115"
4311914,2024-09-01,1,427190560
3870028,2025-03-01,1,77050329
921532,2024-10-01,2,"653810960,338349186"
1001438,2024-11-01,1,533451804
1321398,2024-12-01,1,411477162
1321398,2025-03-01,4,"5990320,593230003,346713112,35576055"
921532,2025-01-01,4,"328600676,457915995,416673546,42632255"
1321398,2025-07-01,4,"173283996,701464748,181476659,125978329"
2320893,2025-06-01,1,18578808
921532,2024-12-01,9,"265969396,286513692,403065706,661826790,51106343,51106343,172374910,482367334,510673560"
2320893,2025-05-01,1,12970534
2684516,2025-06-01,1,13056622
1321398,2025-08-01,8,"361366053,705312554,114505361,28194813,120967888,2056176,689990606,56729250"
3870028,2025-01-01,1,658093871
5999578,2024-11-01,3,"95386686,211733298,586018165"
3870028,2024-10-01,1,25397913
1001438,2025-07-01,1,223398228
2684516,2025-07-01,1,137214252
921532,2025-05-01,4,"488749417,24442003,410390640,360517367"
3870028,2024-12-01,2,"323755965,147153743"
1321398,2025-04-01,2,"18384575,685421130"
921532,2025-03-01,1,348344125
3870028,2024-09-01,3,"218419455,327826800,376726586"
4311914,2024-11-01,2,"66176814,444152826"
921532,2024-09-01,4,"591095629,196741479,80757827,2527953"
2684516,2025-08-01,1,9424579
1321398,2025-06-01,4,"476672410,188718125,371013951,298914053"
1321398,2025-01-01,2,"288138398,445854304"
3870028,2025-05-01,1,432453426
5999578,2024-12-01,1,11792260
5999578,2025-07-01,6,"516123419,144334728,349696255,427662106,702956022,187356466"
3870028,2025-02-01,1,29814911
921532,2025-06-01,8,"465670134,1683272,699410787,690742569,443320640,357872727,25024032,659125944"
1652220,2025-06-01,1,525686007
1652220,2025-08-01,1,695020903
3870028,2025-06-01,1,23323163
4997904,2025-01-01,1,513860
1546244,2025-07-01,1,157041981
1546244,2024-10-01,3,"63376650,7311294,116763186"
5965950,2024-09-01,1,6309316
4475813,2024-11-01,6,"521819798,250695917,104339073,102231730,30411127,17223883"
1092407,2024-12-01,1,17564413
5965950,2025-07-01,2,"24636044,7198410"
1546244,2024-11-01,3,"590489493,554102195,86577165"
1092407,2025-05-01,1,665182269
1546244,2024-12-01,3,"457520279,15320865,7678379"
1546244,2025-03-01,1,1238262
1820689,2024-10-01,1,36865604
1546244,2024-09-01,3,"109527304,178520038,46874694"
4020596,2024-12-01,1,569730265
4475813,2025-01-01,1,404687487
1820689,2025-04-01,1,256739
5965950,2024-10-01,2,"8108480,1100697"
1546244,2025-05-01,1,170078479
4475813,2025-03-01,2,"538939731,29643827"
1546244,2025-08-01,1,7311294
1546244,2025-04-01,2,"15559184,194742010"
1546244,2025-06-01,4,"173421481,53063463,25853416,14885058"
4475813,2024-12-01,2,"132218583,145261469"
27423,2025-01-01,1,165614570
27423,2024-10-01,1,365624981
4475813,2024-10-01,3,"480527623,206928436,470069984"
4020596,2025-04-01,1,3492474
1546244,2025-02-01,1,576059543
5681246,2024-12-01,5,"159344818,178622552,173694988,107681683,364643452"
1370412,2025-08-01,1,115767611
5681246,2025-08-01,4,"34675145,7534617,251541791,160711144"
5681246,2025-02-01,3,"132707722,143429519,462555382"
5681246,2024-11-01,2,"3840796,81022588"
5681246,2025-06-01,9,"599317667,4422813,466524914,5293889,304898726,5353967,1151519,16458843,94969550"
1370412,2024-12-01,1,287948528
5681246,2025-04-01,7,"563587001,418546128,253815538,356625691,517367923,55360941,80685549"
5681246,2025-07-01,5,"79122477,268684406,110404,211880947,230554180"
1370412,2025-07-01,1,7240746
3001121,2024-11-01,1,2757079
1370412,2025-06-01,1,7240746
3001121,2025-07-01,1,49115763
5681246,2025-03-01,4,"11468502,252648955,459098305,12728296"
5681246,2025-01-01,2,"106422573,243548491"
